13	119	0.694915248	0.999999988	0.749999991	8	2	5	1	4.739495798	9	0	0	0	0	0	0	-1	654	191.1111111	7400	843300	439788.8889	2471.6	8583.15	5166.09382	1700	6200	3950	0	1	0	0	0	0	0	0	0.022239594	0.394891003	0.02222267	0.538419245	0.022227489	0.433333333	0.2125	0.016806723	0.008403361	0.666666667	0.333333333	0.35	0.2	0.5	-0.05	-0.05	-0.05	0	0	0.5	0	3900
12	626	0.483870967	0.999999997	0.663841806	9	7	1	0	4.432907348	7	0	0	1	0	0	0	-1	1300	326.6666667	0	843300	430271.4286	0	5628.844	2975.500263	783	17900	7483.285714	0	0	1	0	0	0	0	0	0.885640551	0.028572075	0.028571779	0.028643927	0.028571668	0.442411924	0.137161247	0.031948882	0.012779553	0.714285714	0.285714286	0.385416667	0.1	0.8	-0.235590278	-0.4	-0.133333333	0.1	0	0.4	0	1500
10	427	0.489411764	0.999999996	0.684210523	4	2	1	0	4.213114754	5	0	0	1	0	0	0	217	1600	592.2	8100	69100	24480	1959.449231	3520	2517.654791	2700	2700	2700	0	0	0	1	0	0	0	0	0.356350828	0.040001653	0.040095628	0.040000525	0.523551366	0.501335979	0.131183862	0.039812646	0.016393443	0.708333333	0.291666667	0.376470588	0.2	1	-0.223497732	-0.4	-0.05	1	0	0.5	0	957
10	197	0.670103089	0.999999992	0.782258058	10	5	1	0	4.568527919	10	1	0	0	0	0	0	4	36700	6699.166667	0	690400	77170	0	36700	4785.577276	705	1700	1202.5	0	1	0	0	0	0	0	0	0.020061349	0.020608387	0.020413965	0.531190654	0.407725644	0.275039872	0.072248804	0.035532995	0.010152284	0.777777778	0.222222222	0.26038961	0.1	0.5	-0.225	-0.25	-0.2	0.454545455	0.136363636	0.045454545	0.136363636	602
6	118	0.836206889	0.999999986	0.928571415	6	4	0	2	4.788135593	6	0	1	0	0	0	0	4	525	136	5500	843300	464350	1920.833333	5312.819566	3435.884348	1200	15000	8100	0	1	0	0	0	0	0	0	0.033334711	0.034122523	0.03341506	0.865794327	0.033333378	0.644444444	0.35	0.042372881	0.008474576	0.833333333	0.166666667	0.64	0.2	1	-0.05	-0.05	-0.05	0	0	0.5	0	1400
13	203	0.684729061	0.999999993	0.816176465	3	1	0	0	5.103448276	5	0	0	0	0	0	1	-1	473	197	8600	843300	234160	1952.307692	3819.552632	2802.395091	3300	3300	3300	0	1	0	0	0	0	0	0	0.040000771	0.040498557	0.635496412	0.040000583	0.244003677	0.339130037	0.15035964	0.064039409	0.009852217	0.866666667	0.133333333	0.331488511	0.1	0.7	-0.2625	-0.4	-0.125	0.833333333	0.083333333	0.333333333	0.083333333	1200
11	345	0.576119401	0.999999995	0.7745098	8	2	2	1	4.623188406	7	0	0	0	0	1	0	-1	814	219.8571429	4500	843300	261557.1429	1856.8	3439.929471	3034.525991	5400	5400	5400	1	0	0	0	0	0	0	0	0.028574072	0.171495003	0.029059954	0.028644368	0.742226603	0.581293651	0.192833333	0.049275362	0.011594203	0.80952381	0.19047619	0.409411765	0.1	0.7	-0.29375	-0.8	-0.125	0.4	0.195833333	0.1	0.195833333	1300
6	84	0.797619038	0.999999979	0.833333316	4	1	0	0	4.80952381	8	0	0	0	0	0	0	217	2500	694.875	3100	617900	180912.5	2766.666667	4816.633851	3762.285771	0	0	0	0	1	0	0	0	0	0	0	0.025053885	0.721440067	0.025018535	0.203483756	0.025003757	0.377272727	0.119318182	0.071428571	0.047619048	0.6	0.4	0.366666667	0.25	0.5	-0.221875	-0.3	-0.1	0.5	0.25	0	0.25	12800
11	659	0.514459664	0.999999997	0.712793732	11	0	1	0	4.883156297	10	0	0	0	0	0	1	4	1700	228.3	1700	843300	172740	1700	3266.698581	2454.364044	0	0	0	0	0	0	1	0	0	0	0	0.020000447	0.02000057	0.733829833	0.020000133	0.206169017	0.481819797	-0.006742263	0.034901366	0.025796662	0.575	0.425	0.338195935	0.1	1	-0.43942577	-1	-0.05	0.857142857	-0.714285714	0.357142857	0.714285714	910
12	390	0.541450776	0.999999996	0.727272724	2	2	1	0	4.284615385	7	0	1	0	0	0	0	-1	931	258.6666667	0	843300	211467.5714	0	5877	3098.256791	567	844	705.5	0	0	0	0	1	0	0	0	0.028572625	0.029788646	0.028721787	0.884344938	0.028572004	0.486071429	0.07702381	0.025641026	0.015384615	0.625	0.375	0.439047619	0.2	1	-0.433333333	-1	-0.166666667	1	-0.6	0.5	0.6	4300
