10	147	0.676056333	0.999999989	0.763440852	5	2	0	1	4.863945578	8	0	0	0	0	0	1	-1	912	302.8333333	0	843300	155512.5	0	6790.785714	3061.920086	9300	9300	9300	0	0	0	1	0	0	0	0	0.025140531	0.025009624	0.654382945	0.025002277	0.270464623	0.556818182	0.348295455	0.047619048	0.006802721	0.875	0.125	0.440909091	0.1	0.85	-0.3	-0.3	-0.3	0	0	0.5	0	2000
10	181	0.629834251	0.99999999	0.829999992	1	0	1	1	4.29281768	3	0	0	1	0	0	0	-1	224	74.33333333	690400	843300	741366.6667	3257.26765	4601.828269	3812.405969	0	0	0	1	0	0	0	0	0	0	0	0.733332346	0.066667583	0.06666671	0.066666671	0.06666669	0.489867424	0.266856061	0.082872928	0.011049724	0.882352941	0.117647059	0.324646465	0.1	0.8	-0.25	-0.4	-0.1	0.833333333	0.166666667	0.333333333	0.166666667	2200
8	400	0.509695289	0.999999996	0.537037035	19	2	10	0	4.9425	8	0	0	0	0	0	0	217	484	329.5714286	0	51900	20787.5	0	2679.140351	2008.455045	0	0	0	1	0	0	0	0	0	0	0	0.025522628	0.025148032	0.361576243	0.562750863	0.025002234	0.430845543	0.136935287	0.0175	0.0075	0.7	0.3	0.362244898	0.2	0.6	-0.289351852	-0.4	-0.155555556	0.5	0.136363636	0	0.136363636	423
7	353	0.586705201	0.999999995	0.768867921	3	2	0	1	5.02266289	5	0	0	0	0	1	0	-1	766	208.5	0	843300	316820	0	4404.727273	2952.589604	1800	24100	12950	0	0	1	0	0	0	0	0	0.040024143	0.040028355	0.627627856	0.044299806	0.248019841	0.544257305	0.092897727	0.033994334	0.02266289	0.6	0.4	0.414393939	0.1	1	-0.25	-0.5	-0.166666667	0	0	0.5	0	2600
9	384	0.561357701	0.999999996	0.754385962	5	1	1	1	4.78125	7	0	0	0	0	0	1	4	690	354.3333333	0	690400	285100	0	5059	2688.989334	954	954	954	0	0	1	0	0	0	0	0	0.171373492	0.028571831	0.742910213	0.02857172	0.028572744	0.450369458	0.096674877	0.0390625	0.020833333	0.652173913	0.347826087	0.372571429	0.1	1	-0.28125	-0.5	-0.125	0.4	-0.4	0.1	0.4	398
11	304	0.549152541	0.999999994	0.710059167	9	6	1	1	4.108552632	8	0	1	0	0	0	0	4	506	209.75	17000	843300	198087.5	2927.240343	8587.927365	4314.275166	1900	1900	1900	1	0	0	0	0	0	0	0	0.026017247	0.464307017	0.025294092	0.459381317	0.025000327	0.556837607	0.108653846	0.019736842	0.006578947	0.75	0.25	0.455952381	0.285714286	0.7	-0.14375	-0.1875	-0.1	0.65	0.35	0.15	0.35	17600
13	143	0.622377618	0.999999988	0.694117639	3	2	1	0	4.426573427	5	0	0	0	0	1	0	4	614	294.5	0	690400	162480	0	3387.960559	2387.6583	5000	5000	5000	0	0	1	0	0	0	0	0	0.040107068	0.040096261	0.04286937	0.040057348	0.836869953	0.427373737	0.167878788	0.06993007	0	1	0	0.251818182	0.136363636	0.5	0	0	0	0.532467532	0.283549784	0.032467532	0.283549784	1200
10	255	0.595141698	0.999999993	0.74305555	3	1	8	0	4.505882353	9	1	0	0	0	0	0	-1	330	76.25	0	843300	239500	0	9384.842105	4651.229682	8700	8700	8700	1	0	0	0	0	0	0	0	0.022987277	0.022251847	0.022282163	0.412873617	0.519605096	0.512121212	0.111363636	0.058823529	0.019607843	0.75	0.25	0.337777778	0.083333333	1	-0.373333333	-0.5	-0.166666667	1	0.5	0.5	0.5	6500
8	1014	0.429710867	0.999999998	0.609507639	21	2	11	0	4.340236686	10	1	0	0	0	0	0	-1	939	267.3333333	0	843300	234980	0	8132.948173	3789.559316	16600	16600	16600	0	0	0	0	0	0	1	1	0.020585264	0.020004794	0.020003966	0.239354978	0.700050999	0.516493078	0.109779371	0.051282051	0.019723866	0.722222222	0.277777778	0.348848027	0.0625	0.8	-0.305535714	-1	-0.066666667	0.65	-0.125	0.15	0.125	2800
7	346	0.564564563	0.999999995	0.709844556	13	2	11	0	4.274566474	6	0	0	0	0	0	0	217	690	513.25	0	17100	6016.666667	0	4151	1437.015741	20500	29900	25200	0	0	1	0	0	0	0	0	0.033431483	0.227424458	0.033337455	0.672261269	0.033545335	0.517505411	0.098971861	0.046242775	0.020231214	0.695652174	0.304347826	0.325284091	0.136363636	1	-0.347619048	-0.7	-0.166666667	0.454545455	0.136363636	0.045454545	0.136363636	3800
12	972	0.447776628	0.999999998	0.634892085	6	4	1	5	4.425925926	8	0	1	0	0	0	0	-1	519	136	0	843300	295512.5	0	5784.566376	3028.998074	818	1100	959	0	0	1	0	0	0	0	0	0.025001042	0.02557006	0.025000612	0.769095767	0.155332518	0.582372175	0.23319132	0.063786008	0.021604938	0.746987952	0.253012048	0.471876833	0.1	1	-0.30026455	-0.625	-0.125	0.333333333	0.25	0.166666667	0.25	755
10	302	0.538720537	0.999999994	0.723529408	4	3	1	1	4.778145695	8	0	0	0	0	1	0	-1	1200	233.375	1300	843300	294412.5	1194.6	3507.501645	2779.968699	1400	1900	1650	0	0	1	0	0	0	0	0	0.025011159	0.025002241	0.025006663	0.273485741	0.651494196	0.556018519	0.260532407	0.043046358	0.009933775	0.8125	0.1875	0.433333333	0.2	0.8	-0.229166667	-0.3	-0.1875	0	0	0.5	0	998
9	205	0.673267323	0.999999992	0.813008123	6	5	0	1	4.346341463	5	0	0	1	0	0	0	-1	789	297.318	2300	843300	447740	1340.666667	4854.5486	3071.693866	1600	3200	2400	0	0	0	0	1	0	0	0	0.639900741	0.240098218	0.040000381	0.040000376	0.040000283	0.342450142	0.009401709	0.019512195	0.009756098	0.666666667	0.333333333	0.35	0.2	0.5	-0.35	-0.4	-0.3	0	0	0.5	0	962
10	634	0.504145936	0.999999998	0.596577016	38	5	1	2	4.701892744	7	0	1	0	0	0	0	-1	331	63.5	0	843300	327471.4286	0	6013.108961	3105.072591	1000	19900	9466.666667	0	0	0	0	0	1	0	1	0.028573975	0.029107524	0.028612244	0.885134193	0.028572064	0.506979076	0.205207612	0.05362776	0.017350158	0.755555556	0.244444444	0.396363318	0.033333333	1	-0.226388889	-0.5	-0.125	0	0	0.5	0	1300
12	1151	0.429074889	0.999999999	0.610946745	21	4	11	0	4.476976542	5	1	0	0	0	0	0	4	4800	1137.2	4800	843300	277180	3280.23106	19779.2	7221.67476	13800	32000	23400	0	0	0	0	1	0	0	0	0.638233293	0.240013292	0.04000358	0.040178135	0.0415717	0.421610235	0.124717197	0.043440487	0.014769765	0.746268657	0.253731343	0.313941558	0.033333333	1	-0.246813725	-0.5	-0.05	0.533333333	-0.033333333	0.033333333	0.033333333	4000
8	720	0.421418636	0.999999997	0.625628139	3	1	0	1	4.440277778	5	0	0	0	0	1	0	4	614	329.4	14400	690400	168020	2628.246471	3387.960559	3034.960791	5200	5200	5200	0	0	1	0	0	0	0	0	0.040212677	0.040003292	0.040213499	0.040000408	0.839570124	0.370582046	0.129790819	0.044444444	0.011111111	0.8	0.2	0.306143128	0.05	1	-0.175074405	-0.3	-0.05	0.454545455	0.136363636	0.045454545	0.136363636	2200
9	534	0.565637065	0.999999997	0.770491801	7	1	1	1	4.79588015	6	1	0	0	0	0	0	-1	585	176	5300	843300	313916.6667	1837.875	4245.586957	3163.151996	40000	40000	40000	0	0	1	0	0	0	0	0	0.033976712	0.033339741	0.590418329	0.033452102	0.308813116	0.449563557	0.086610553	0.037453184	0.026217228	0.588235294	0.411764706	0.507202381	0.2	1	-0.380239403	-1	-0.071428571	0	0	0.5	0	1600
