13	582	0.514388488	0.999999997	0.686781607	37	2	26	0	4.298969072	8	1	0	0	0	0	0	-1	2600	420.75	17000	843300	313612.5	3509.966071	12300	5895.088705	5200	16300	10750	0	0	0	0	0	1	0	1	0.618660477	0.025023575	0.025040665	0.305581798	0.025693484	0.604866332	0.10621345	0.030927835	0.018900344	0.620689655	0.379310345	0.441666667	0.1	0.8	-0.310353535	-0.5	-0.155555556	0	0	0.5	0	5300
8	701	0.498542273	0.999999998	0.661016948	8	8	12	0	4.693295292	7	0	0	0	1	0	0	217	2600	905.1666667	0	37400	15771.42857	0	4155.62963	2621.470878	3300	5200	4350	1	0	0	0	0	0	0	0	0.159574575	0.028646499	0.028793129	0.589172385	0.193813412	0.496851438	0.18359375	0.058487874	0.011412268	0.836734694	0.163265306	0.374912892	0.033333333	1	-0.263616071	-0.5	-0.071428571	0	0	0.5	0	4900
9	240	0.629955944	0.999999994	0.65680473	4	4	12	1	4.683333333	9	0	0	0	0	0	0	-1	2500	426.3988889	2500	843300	436088.8889	2208.516129	8999.200913	4836.638391	1200	143100	72150	0	1	0	0	0	0	0	0	0.133146464	0.022272832	0.02222242	0.800135055	0.022223229	0.494557823	0.043290043	0.033333333	0.020833333	0.615384615	0.384615385	0.334090909	0.136363636	0.6	-0.393333333	-0.5	-0.166666667	0	0	0.5	0	2400
12	273	0.608208953	0.999999994	0.76582278	3	1	1	1	4.47985348	10	0	1	0	0	0	0	-1	974	344.7777778	0	843300	165330	0	4348.455932	2611.078275	1200	1200	1200	1	0	0	0	0	0	0	0	0.020000208	0.919924071	0.02000018	0.020033354	0.020042186	0.391450216	0.125108225	0.051282051	0.018315018	0.736842105	0.263157895	0.346428571	0.1	1	-0.266666667	-0.5	-0.05	0	0	0.5	0	1100
10	230	0.637554582	0.999999993	0.761194024	2	2	0	3	4.239130435	5	0	0	0	0	0	0	4	400	106.6	25200	843300	553080	3287.700428	5389.760331	4366.771966	4100	4100	4100	0	0	1	0	0	0	0	0	0.040000224	0.455233742	0.04000012	0.424765803	0.040000112	0.542994505	0.214880952	0.047826087	0.013043478	0.785714286	0.214285714	0.40508658	0.1	1	-0.4375	-0.6	-0.3125	0	0	0.5	0	10300
10	190	0.673796788	0.999999991	0.820512814	2	1	1	0	4.647368421	6	0	1	0	0	0	0	-1	589	240.6666667	448	843300	200708	448	6403.8	3038.449424	2200	2200	2200	0	1	0	0	0	0	0	0	0.033334987	0.515265066	0.200219095	0.217846564	0.033334289	0.469264069	0.081493506	0.052631579	0.047368421	0.526315789	0.473684211	0.451136364	0.136363636	1	-0.355555556	-0.5	-0.1	0	0	0.5	0	663
10	543	0.459047618	0.999999997	0.565573769	17	2	15	1	4.957642726	10	0	0	0	0	0	0	-1	7500	1224.111111	0	843300	148190	0	10454.2	5562.144896	11500	11500	11500	0	0	0	0	1	0	0	0	0.423538513	0.02000167	0.020011662	0.416718262	0.119729891	0.547918771	0.080364057	0.053406998	0.016574586	0.763157895	0.236842105	0.329759666	0.1	0.9	-0.539506173	-0.9	-0.155555556	0.233333333	0.166666667	0.266666667	0.166666667	1000
10	230	0.654867254	0.999999992	0.84615384	3	1	1	0	4.343478261	5	1	0	0	0	0	0	217	761	440.3333333	0	28000	9080	0	2223.633333	1297.45057	38	38	38	0	0	0	0	1	0	0	0	0.041019948	0.040719467	0.040006194	0.041497793	0.836756598	0.504747475	0.022424242	0.039130435	0.026086957	0.6	0.4	0.381818182	0.1	1	-0.45	-0.6	-0.1	0.666666667	-0.5	0.166666667	0.5	1100
10	371	0.560109288	0.999999996	0.612648219	26	1	21	0	4.905660377	9	0	0	0	0	0	0	217	4300	894.5714286	0	617900	295455.5556	0	28700	6460.314357	4500	4500	4500	1	0	0	0	0	0	0	0	0.022260719	0.022246225	0.133515916	0.799672173	0.022304968	0.467480159	0.115952381	0.026954178	0.013477089	0.666666667	0.333333333	0.543571429	0.2	1	-0.438333333	-0.7	-0.125	1	-1	0.5	1	10000
10	145	0.741258736	0.999999989	0.836956513	5	2	0	1	4.262068966	5	0	0	0	0	0	0	4	419	236.2	617900	690400	646900	3387.960559	5528.484848	4778.136772	25000	25000	25000	0	0	1	0	0	0	0	0	0.240026117	0.040028841	0.040000077	0.639944892	0.040000074	0.350505051	0.057575758	0.04137931	0.020689655	0.666666667	0.333333333	0.405555556	0.1	0.6	-0.4	-0.6	-0.1	0.5	-0.25	0	0.25	3400
12	350	0.644699139	0.999999995	0.823529408	25	0	1	0	4.785714286	9	0	0	0	0	1	0	4	9300	2212.875	0	843300	111188.8889	0	13450	4434.405691	0	0	0	0	0	0	0	0	1	0	1	0.357423122	0.355141724	0.022324783	0.022224198	0.242886173	0.438431169	-0.013069697	0.031428571	0.025714286	0.55	0.45	0.225599174	0.0625	0.5	-0.312037037	-0.8	-0.05	0.454545455	0.136363636	0.045454545	0.136363636	1700
12	702	0.494860499	0.999999998	0.603485837	11	2	8	0	4.398860399	4	0	1	0	0	0	0	-1	49	15.66666667	0	843300	321750	0	4009.399337	2719.83462	3200	15800	9500	0	0	1	0	0	0	0	0	0.050000112	0.051666271	0.050001158	0.79833225	0.05000021	0.477428487	0.226271963	0.051282051	0.008547009	0.857142857	0.142857143	0.354070467	0.1	1	-0.169444444	-0.5	-0.05	0	0	0.5	0	1200
9	321	0.598726113	0.999999995	0.721649481	5	4	0	0	4.816199377	10	0	0	0	0	1	0	4	2500	544.125	0	843300	119310	0	3404.732883	2206.278839	2900	2900	2900	0	0	0	0	0	0	1	1	0.020058978	0.020042179	0.02000555	0.020003114	0.91989018	0.519480519	0.016558442	0.028037383	0.021806854	0.5625	0.4375	0.288636364	0.05	0.6	-0.321428571	-0.4	-0.125	0.427272727	-0.131818182	0.072727273	0.131818182	2300
