10	792	0.422588832	0.999999998	0.611374406	4	1	2	0	4.73989899	8	0	0	1	0	0	0	-1	565	234.32375	2100	843300	236462.5	1031.133333	3802.040979	2356.868245	1900	1900	1900	0	0	0	0	1	0	0	0	0.525797871	0.274085725	0.149871231	0.025243554	0.02500162	0.420338833	0.087890359	0.021464646	0.011363636	0.653846154	0.346153846	0.398357525	0.1	0.7	-0.273765432	-0.5	-0.1	0.357142857	0	0.142857143	0	812
8	270	0.624999998	0.999999994	0.806060601	3	3	0	1	4.844444444	6	0	0	1	0	0	0	4	1300	539.8333333	2300	690400	245216.6667	1349.2	3405.428005	2553.216433	960	1800	1420	0	1	0	0	0	0	0	0	0.552391622	0.033408941	0.181127982	0.033334047	0.199737409	0.503479853	0.143589744	0.048148148	0.018518519	0.722222222	0.277777778	0.46025641	0.1	1	-0.45	-0.7	-0.25	0	0	0.5	0	1000
11	189	0.666666663	0.999999991	0.833333326	4	0	0	0	4.740740741	6	0	0	0	0	1	0	4	468	278.2	0	617900	146683.3333	0	5396.09375	2796.999467	0	0	0	0	0	1	0	0	0	0	0	0.033338602	0.03334003	0.20118733	0.198207482	0.533926556	0.484444444	-0.065555556	0.021164021	0.026455026	0.444444444	0.555555556	0.3125	0.1	0.5	-0.406666667	-0.5	-0.3	0.35	-0.05	0.15	0.05	6600
10	527	0.561403508	0.999999997	0.757097789	7	2	1	1	4.770398482	7	0	0	0	0	0	1	-1	0	-1	0	843300	201500	0	3416.457322	1924.117788	2500	2500	2500	0	0	1	0	0	0	0	0	0.028580446	0.028574141	0.885663978	0.028573058	0.028608377	0.537698413	0.041666667	0.022770398	0.013282732	0.631578947	0.368421053	0.452777778	0.033333333	0.8	-0.589285714	-1	-0.125	0.95	0.55	0.45	0.55	1100
11	344	0.551319646	0.999999995	0.691588782	5	3	1	0	4.712209302	10	0	0	0	0	1	0	-1	269	132.4	13600	843300	261880	2201.806841	14964.90164	4562.134707	902	17300	9101	0	0	0	0	1	0	0	0	0.020027679	0.020001829	0.020015302	0.020000295	0.919954895	0.485266458	0.095062696	0.034883721	0.01744186	0.666666667	0.333333333	0.260290404	0.1	0.8	-0.152777778	-0.3	-0.05	0	0	0.5	0	4200
8	320	0.639498431	0.999999995	0.797814203	11	0	1	0	4.81875	9	0	0	0	0	0	1	4	2100	480.7142857	0	843300	180577.7778	0	13600	3014.578813	0	0	0	0	1	0	0	0	0	0	0	0.24749932	0.0222361	0.595488342	0.022231431	0.112544807	0.492400192	0.116464914	0.04375	0.01875	0.7	0.3	0.395245826	0.05	1	-0.398148148	-0.5	-0.2	0	0	0.5	0	899
9	182	0.725146195	0.999999992	0.74603174	13	2	1	0	5.395604396	5	0	0	1	0	0	0	4	895	279.4	11900	843300	459000	2709.433173	3803.385943	3309.924624	17900	17900	17900	1	0	0	0	0	0	0	0	0.839958171	0.040002766	0.040024449	0.040014429	0.040000184	0.385555556	0.187777778	0.032967033	0.010989011	0.75	0.25	0.405555556	0.033333333	0.8	-0.277777778	-0.4	-0.155555556	0	0	0.5	0	2900
10	561	0.412186379	0.999999997	0.584717606	3	2	2	0	4.518716578	4	0	0	1	0	0	0	-1	604	204.5	3300	843300	395425	1549.111111	3584.905878	2581.227827	1200	1200	1200	1	0	0	0	0	0	0	0	0.799998327	0.050000244	0.050001227	0.050000109	0.050000092	0.498502084	0.249911516	0.049910873	0.008912656	0.848484848	0.151515152	0.378894171	0.033333333	1	-0.174444444	-0.291666667	-0.1	0.288888889	-0.155555556	0.211111111	0.155555556	807
12	357	0.576811593	0.999999995	0.761658027	12	0	1	0	4.434173669	6	0	0	1	0	0	0	217	5500	1384.8	0	617900	140483.3333	0	5500	2717.839909	0	0	0	0	0	1	0	0	0	0	0	0.236713519	0.226111646	0.198910943	0.033337261	0.304926632	0.416043084	0.089172336	0.030812325	0.022408964	0.578947368	0.421052632	0.327813853	0.2	0.5	-0.2	-0.4	-0.125	0.283333333	0.125	0.216666667	0.125	806
11	562	0.478571428	0.999999997	0.66129032	8	5	1	0	4.309608541	9	0	0	0	0	1	0	4	1200	386.375	0	843300	134100	0	5984.615385	2774.971324	5200	5200	5200	0	0	0	1	0	0	0	0	0.022239416	0.022264405	0.022225791	0.022223734	0.911046655	0.576847042	0.180299423	0.055160142	0.019572954	0.738095238	0.261904762	0.450015361	0.1	1	-0.23248557	-0.6	-0.05	0	0	0.5	0	1900
